-1,0,0.0000121613,0.7774522000,0.0155938500
0,1,-0.1358088000,-0.0814922300,-0.0179607700
0,2,0.1358088000,-0.0814922300,-0.0225528500
1,3,0.0000000013,0.3609001000,-0.0000000002
2,4,0.0000000003,0.3606516000,-0.0000000002
3,5,0.0000000000,0.2679080000,-0.0000000003
4,6,0.0000000000,0.2679324000,0.0000000001
0,7,0.0000000000,0.1468571000,-0.0173471400
7,8,0.0000000000,0.1725245000,0.0000000005
51,9,0.0000000000,0.2218171000,0.0000000085
9,10,0.0000000000,0.0777229300,0.0116765300
51,11,-0.1164664000,0.1868865000,-0.0039424120
51,12,0.1164664000,0.1869293000,-0.0043047210
11,13,0.0000000005,0.2445568000,-0.0000000039
12,14,-0.0000000005,0.2445568000,-0.0000000039
13,15,-0.0000000002,0.2275671000,0.0000000001
14,16,0.0000000000,0.2275936000,0.0000000001
15,17,0.0000000000,0.3223833000,0.0000000000
16,18,0.0000000000,0.3223809000,0.0000000000
5,19,0.0000000005,0.1497993000,0.0000000027
6,20,0.0000000000,0.1495212000,0.0000000035
17,24,0.0469256600,0.0381071500,0.0263936700
21,25,0.0093522630,0.0519330700,0.0000000008
22,26,-0.0029253830,0.0521379200,-0.0000000006
17,27,0.0572731000,0.1238646000,0.0016906110
24,28,0.0000210220,0.0446777600,-0.0000000001
25,29,-0.0000189955,0.0443413800,0.0000000000
17,30,0.0177089500,0.1204554000,-0.0027525710
27,31,0.0001105559,0.0549151900,0.0000000000
28,32,-0.0000458924,0.0520281200,0.0000000001
17,33,-0.0207047700,0.1228161000,-0.0018348610
30,34,0.0001241350,0.0469141000,-0.0000000003
31,35,0.0000213654,0.0451827500,0.0000000000
17,36,-0.0542772700,0.1141159000,0.0027705900
33,37,0.0000329352,0.0445226200,0.0000000001
34,38,-0.0000265725,0.0353661900,0.0000000000
18,39,-0.0469419800,0.0384925800,0.0268492900
36,40,-0.0105909300,0.0520359800,0.0000000004
37,41,0.0017636020,0.0524659100,-0.0000000012
18,42,-0.0560086000,0.1222842000,0.0000891802
39,43,0.0001031294,0.0476397200,0.0000000001
40,44,0.0000838012,0.0441976700,0.0000000000
18,45,-0.0182630000,0.1203032000,-0.0007820997
42,46,-0.0001960500,0.0538584000,0.0000000000
43,47,0.0000834547,0.0532156600,0.0000000000
18,48,0.0209194500,0.1226631000,-0.0032621130
45,49,-0.0000844376,0.0458332200,0.0000000000
46,50,-0.0000833238,0.0461288400,0.0000000000
18,51,0.0533521400,0.1144392000,0.0028935370
48,52,-0.0000606245,0.0447745500,0.0000000004
49,53,0.0000381642,0.0349785300,0.0000000000
8,54,0.0000000000,0.1971708000,0.0000000002
BONEEND
10.00000000,0.00046306,0.00006339,0.00012161,-0.00046306,10.00000000,0.00000783,7.77452200,-0.00006339,-0.00000783,10.00000000,0.15593860,0.00000000,0.00000000,0.00000000,1.00000000
-9.98783400,-0.49155310,0.03938578,-1.35800500,0.49217700,-9.98630700,0.17727700,6.95966200,0.03061775,0.17899980,9.99835100,-0.02365990,0.00000000,0.00000000,0.00000000,1.00000000
-9.98782500,0.49211680,-0.03403904,1.35817000,-0.49277990,-9.98511700,0.23370840,6.95953800,-0.02248719,0.23510120,9.99721100,-0.06959790,0.00000000,0.00000000,0.00000000,1.00000000
-9.97795000,0.66115190,0.05824460,-1.53540700,-0.66363540,-9.92494000,-1.02720100,3.35560300,-0.01010615,-1.02880100,9.94693200,0.04094116,0.00000000,0.00000000,0.00000000,1.00000000
-9.97792200,-0.66198360,-0.05319264,1.53565300,0.66405930,-9.93442200,-0.93075810,3.35838900,0.00877084,-0.93223570,9.95644800,0.01519171,0.00000000,0.00000000,0.00000000,1.00000000
-9.96683000,0.79604600,0.16913340,-1.35827900,-0.19851640,-4.39365200,8.98089200,0.69663170,0.78923170,8.94774500,4.39488100,-0.23468300,0.00000000,0.00000000,0.00000000,1.00000000
-9.96670900,-0.79747450,-0.16950890,1.35828600,0.19957830,-4.40233900,8.97661300,0.69663580,-0.79048560,8.94334700,4.40359900,-0.23458440,0.00000000,0.00000000,0.00000000,1.00000000
10.00000000,0.00000000,0.00000000,0.00018852,0.00000000,9.93095700,1.17307000,9.24309300,0.00000000,-1.17307000,9.93095700,-0.01753401,0.00000000,0.00000000,0.00000000,1.00000000
10.00000000,0.00000000,0.00000000,0.00018852,0.00000000,9.93095700,1.17307000,10.95643000,0.00000000,-1.17307000,9.93095700,-0.21991730,0.00000000,0.00000000,0.00000000,1.00000000
10.00000000,0.00000000,0.00000000,0.00018852,0.00000000,10.00000000,-0.00000066,15.11738000,0.00000000,0.00000067,10.00000000,-0.71141930,0.00000000,0.00000000,0.00000000,1.00000000
10.00000000,0.00000000,0.00000000,0.00018852,0.00000000,10.00000000,-0.00000066,15.89461000,0.00000000,0.00000067,10.00000000,-0.59465380,0.00000000,0.00000000,0.00000000,1.00000000
-0.31688090,-9.62728600,2.68606500,-1.16447500,1.18269600,-2.70465200,-9.55437600,14.76586000,9.92475700,0.01492006,1.22432000,-0.70959510,0.00000000,0.00000000,0.00000000,1.00000000
-0.34771080,9.62728000,-2.68227200,1.16485200,-1.18293700,-2.70467400,-9.55433900,14.76586000,-9.92369700,-0.01491819,1.23289100,-0.71324350,0.00000000,0.00000000,0.00000000,1.00000000
