38,31,14
35,27,11
-13.1685,-1.1048,-4.31096
0.7
26,1,21,4
27,1,21,5
28,1,21,6
27,1,22,4
28,1,22,5
29,1,22,6
29,1,23,5
26,2,21,3
27,2,21,4
28,2,21,5
29,2,21,6
30,2,21,7
27,2,22,3
28,2,22,4
29,2,22,5
30,2,22,6
29,2,23,4
30,2,23,5
31,2,23,6
28,3,19,6
29,3,20,6
30,3,20,7
31,3,20,8
27,3,21,3
28,3,21,4
29,3,21,5
30,3,21,6
31,3,21,7
32,3,21,8
28,3,22,3
29,3,22,4
30,3,22,5
31,3,22,6
32,3,22,7
30,3,23,4
31,3,23,5
32,3,23,6
29,4,20,5
30,4,20,6
31,4,20,7
32,4,20,8
28,4,21,3
29,4,21,4
30,4,21,5
31,4,21,6
32,4,21,7
33,4,21,8
29,4,22,3
30,4,22,4
31,4,22,5
32,4,22,6
33,4,22,7
31,4,23,4
32,4,23,5
33,4,23,6
30,5,20,5
31,5,20,6
32,5,20,7
29,5,21,3
30,5,21,4
31,5,21,5
32,5,21,6
33,5,21,7
30,5,22,3
31,5,22,4
32,5,22,5
33,5,22,6
34,5,22,7
32,5,23,4
33,5,23,5
34,5,23,6
31,6,20,5
32,6,20,6
31,6,21,4
32,6,21,5
33,6,21,6
34,6,21,7
31,6,22,3
32,6,22,4
33,6,22,5
34,6,22,6
35,6,22,7
33,6,23,4
34,6,23,5
35,6,23,6
32,7,20,5
33,7,20,6
32,7,21,4
33,7,21,5
34,7,21,6
35,7,21,7
33,7,22,4
34,7,22,5
35,7,22,6
36,7,22,7
34,7,23,4
35,7,23,5
36,7,23,6
32,8,20,4
33,8,20,5
34,8,20,6
33,8,21,4
34,8,21,5
35,8,21,6
36,8,21,7
33,8,22,3
34,8,22,4
35,8,22,5
36,8,22,6
37,8,22,7
35,8,23,4
36,8,23,5
37,8,23,6
33,9,20,4
34,9,20,5
35,9,20,6
33,9,21,3
34,9,21,4
35,9,21,5
36,9,21,6
37,9,21,7
34,9,22,3
35,9,22,4
36,9,22,5
37,9,22,6
38,9,22,7
36,9,23,4
37,9,23,5
38,9,23,6
39,9,23,7
38,9,24,5
34,10,20,4
35,10,20,5
36,10,20,6
37,10,20,7
34,10,21,3
35,10,21,4
36,10,21,5
37,10,21,6
38,10,21,7
39,10,21,8
35,10,22,3
36,10,22,4
37,10,22,5
38,10,22,6
39,10,22,7
40,10,22,8
37,10,23,4
38,10,23,5
39,10,23,6
40,10,23,7
39,10,24,5
